24,5367,2,50.0
24,4683,3,50.0
24,4411,2,50.0
25,1752,3,50.0
25,6385,2,50.0
25,1669,1,50.0
25,716,3,50.0
25,2696,1,50.0
25,57,3,50.0
25,6041,3,50.0
25,8635,1,50.0
25,1866,3,50.0
26,8954,1,50.0
26,5627,1,50.0
26,1871,3,50.0
26,3538,3,50.0
26,1098,2,50.0
26,8826,3,50.0
26,9405,2,50.0
27,7234,1,50.0
27,636,3,50.0
27,3013,1,50.0
27,6402,2,50.0
27,2372,1,50.0
27,2295,1,50.0
28,8733,3,50.0
28,6448,1,50.0
28,1948,3,50.0
28,778,3,50.0
28,7333,2,50.0
28,2642,1,50.0
29,2172,3,50.0
29,396,1,50.0
29,9473,2,50.0
29,3556,3,50.0
29,7887,1,50.0
29,4750,3,50.0
30,2844,3,50.0
30,3665,1,50.0
30,8458,3,50.0
30,5104,3,50.0
30,6393,1,50.0
30,294,1,50.0
30,5123,3,50.0
30,6271,1,50.0
30,5438,1,50.0
30,5887,2,50.0
31,3469,3,50.0
31,2405,1,50.0
31,3361,1,50.0
31,2322,2,50.0
31,7112,2,50.0
31,4036,2,50.0
31,6387,1,50.0
32,7713,1,50.0
32,8472,3,50.0
32,880,2,50.0
32,6291,2,50.0
32,4755,2,50.0
32,4256,3,50.0
32,5841,1,50.0
32,3373,3,50.0
33,9075,3,50.0
33,8784,1,50.0
33,3188,1,50.0
33,4738,2,50.0
33,845,1,50.0
34,2785,1,50.0
34,1337,2,50.0
34,4141,1,50.0
34,2942,1,50.0
34,1919,2,50.0
34,2835,3,50.0
34,638,3,50.0
34,3648,3,50.0
34,2144,3,50.0
34,9586,2,50.0
35,4894,2,50.0
35,165,3,50.0
35,7413,1,50.0
35,8971,1,50.0
35,5295,1,50.0
35,289,1,50.0
35,6856,1,50.0
36,8331,2,50.0
36,2431,1,50.0
36,4614,3,50.0
36,1745,2,50.0
36,6554,3,50.0
36,6610,3,50.0
37,5075,1,50.0
37,5443,3,50.0
37,8522,1,50.0
37,751,1,50.0
37,2672,2,50.0
37,9891,2,50.0
37,5004,2,50.0
37,2290,2,50.0
37,6579,2,50.0
38,2455,3,50.0
38,4740,2,50.0
38,1867,1,50.0
38,2052,3,50.0
38,2880,2,50.0
38,7621,1,50.0
38,9581,1,50.0
39,7673,1,50.0
39,8371,2,50.0
39,3170,3,50.0
39,3770,1,50.0
39,1030,1,50.0
39,3920,2,50.0
39,5589,2,50.0
39,5037,1,50.0
39,9398,1,50.0
40,4865,3,50.0
40,7995,3,50.0
40,2986,1,50.0
40,6632,3,50.0
40,8086,2,50.0
40,8894,1,50.0
40,493,3,50.0
41,7397,1,50.0
41,8368,2,50.0
41,6095,3,50.0
41,4652,1,50.0
41,1514,3,50.0
41,8886,1,50.0
41,2401,1,50.0
41,1364,3,50.0
42,916,2,50.0
42,3159,2,50.0
42,8612,1,50.0
42,9694,2,50.0
42,8899,1,50.0
42,9358,3,50.0
42,3017,2,50.0
42,7190,1,50.0
42,3281,2,50.0
42,8518,3,50.0
43,8044,2,50.0
43,3943,2,50.0
43,6799,2,50.0
43,7533,2,50.0
43,3265,1,50.0
43,831,1,50.0
44,7050,3,50.0
44,7574,3,50.0
44,5973,3,50.0
44,5729,2,50.0
44,1146,2,50.0
44,8040,3,50.0
44,6560,3,50.0
44,8265,2,50.0
44,6739,3,50.0
45,2531,3,50.0
45,3395,3,50.0
45,6879,1,50.0
45,9287,3,50.0
45,4427,2,50.0
45,9088,2,50.0
45,5369,1,50.0
45,9956,2,50.0
45,9484,1,50.0
45,2342,2,50.0
46,8384,1,50.0
46,3090,3,50.0
46,7676,2,50.0
46,4674,3,50.0
46,9188,3,50.0
47,9703,1,50.0
47,7507,1,50.0
47,6041,2,50.0
47,6226,2,50.0
47,1118,3,50.0
47,6334,1,50.0
47,3159,2,50.0
47,6687,2,50.0
47,2377,3,50.0
47,5278,3,50.0
48,9756,1,50.0
48,7052,1,50.0
48,8790,3,50.0
48,2145,3,50.0
48,4330,2,50.0
48,4417,1,50.0
48,6930,3,50.0
48,950,2,50.0
49,2289,1,50.0
49,8794,2,50.0
49,981,3,50.0
49,6692,1,50.0
49,3004,2,50.0
49,4208,2,50.0
49,4801,2,50.0
49,7722,2,50.0
49,1272,1,50.0
50,5547,3,50.0
50,9136,2,50.0
50,3636,3,50.0
50,375,2,50.0
50,3916,3,50.0
51,9523,2,50.0
51,2973,3,50.0
51,7660,1,50.0
51,4231,1,50.0
51,7286,1,50.0
51,2460,1,50.0
51,8437,1,50.0
51,9168,1,50.0
51,5344,3,50.0
51,4259,1,50.0
52,5284,1,50.0
52,4718,1,50.0
52,7984,2,50.0
52,4050,3,50.0
52,3901,1,50.0
53,2211,2,50.0
53,8956,3,50.0
53,1467,3,50.0
53,6730,3,50.0
53,6872,1,50.0
53,8411,2,50.0
53,5159,3,50.0
53,715,3,50.0
53,9113,3,50.0
53,7835,1,50.0
54,9168,3,50.0
54,9731,3,50.0
54,2840,1,50.0
54,6879,2,50.0
54,3021,2,50.0
54,5558,3,50.0
54,600,3,50.0
54,4925,1,50.0
54,8237,1,50.0
54,4863,3,50.0
55,1112,2,50.0
55,9319,3,50.0
55,2354,1,50.0
55,7694,3,50.0
55,9478,2,50.0
55,5280,2,50.0
55,2326,3,50.0
56,7367,1,50.0
56,3510,1,50.0
56,4706,2,50.0
56,5964,1,50.0
56,7943,2,50.0
57,3622,1,50.0
57,6057,3,50.0
57,7751,3,50.0
57,6727,3,50.0
57,4843,2,50.0
57,2403,3,50.0
57,9632,1,50.0
57,4227,3,50.0
57,5328,1,50.0
58,8900,3,50.0
58,472,2,50.0
58,322,1,50.0
58,5894,2,50.0
58,4016,3,50.0
58,5814,2,50.0
58,5610,2,50.0
58,3399,3,50.0
59,6001,3,50.0
59,3833,3,50.0
59,5391,3,50.0
59,3311,1,50.0
59,641,1,50.0
59,6428,1,50.0
60,9515,1,50.0
60,8076,3,50.0
60,173,2,50.0
60,9412,1,50.0
60,3973,3,50.0
60,5542,1,50.0
60,7738,1,50.0
60,7781,2,50.0
60,896,1,50.0
60,1808,2,50.0
61,6429,3,50.0
61,6706,1,50.0
61,8875,2,50.0
61,7278,1,50.0
61,3002,2,50.0
61,3872,2,50.0
62,9997,2,50.0
62,444,1,50.0
62,3818,2,50.0
62,274,3,50.0
62,6828,1,50.0
62,3859,1,50.0
63,2054,3,50.0
63,7994,3,50.0
63,6021,2,50.0
63,7021,1,50.0
63,9662,2,50.0
63,9006,1,50.0
64,9087,2,50.0
64,1891,3,50.0
64,1204,1,50.0
64,19,1,50.0
64,8072,1,50.0
64,3857,1,50.0
65,8418,2,50.0
65,9779,3,50.0
65,2591,3,50.0
65,4281,3,50.0
65,6368,3,50.0
65,6937,1,50.0
65,8740,3,50.0
66,3916,2,50.0
66,4529,1,50.0
66,3585,1,50.0
66,568,1,50.0
66,2926,1,50.0
66,538,2,50.0
66,3932,2,50.0
67,2418,3,50.0
67,2997,2,50.0
67,5330,3,50.0
67,1566,1,50.0
67,8917,1,50.0
67,5621,2,50.0
67,9901,1,50.0
67,8894,3,50.0
67,7327,3,50.0
67,2904,1,50.0
68,2799,1,50.0
68,6229,1,50.0
68,5557,1,50.0
68,61,2,50.0
68,4719,3,50.0
68,4149,1,50.0
68,6615,1,50.0
68,3983,1,50.0
69,4349,1,50.0
69,3273,1,50.0
69,7820,2,50.0
69,8380,3,50.0
69,8757,1,50.0
69,6505,3,50.0
70,2574,1,50.0
70,5908,3,50.0
70,3839,1,50.0
70,9917,2,50.0
70,1519,2,50.0
70,9960,1,50.0
70,4969,3,50.0
70,2070,2,50.0
70,9055,2,50.0
70,7179,2,50.0
71,7492,3,50.0
71,4623,3,50.0
71,9805,3,50.0
71,7677,1,50.0
71,4023,1,50.0
71,9718,3,50.0
71,2687,2,50.0
71,9538,1,50.0
72,6599,2,50.0
72,6726,3,50.0
72,6798,2,50.0
72,9989,2,50.0
72,9833,1,50.0
72,414,3,50.0
72,5508,3,50.0
73,5285,3,50.0
73,5573,1,50.0
73,2460,2,50.0
73,6950,1,50.0
73,8315,1,50.0
74,1951,3,50.0
74,1863,3,50.0
74,7894,3,50.0
74,1996,3,50.0
74,1768,1,50.0
74,3395,1,50.0
74,3653,3,50.0
74,2526,2,50.0
75,7646,3,50.0
75,4442,3,50.0
75,801,3,50.0
75,3494,1,50.0
75,1615,2,50.0
75,2568,2,50.0
75,7812,1,50.0
75,787,2,50.0
76,7450,3,50.0
76,3985,3,50.0
76,2243,2,50.0
76,6937,2,50.0
76,1869,2,50.0
76,2142,1,50.0
77,6418,2,50.0
77,1206,3,50.0
77,7119,1,50.0
77,1836,2,50.0
77,7506,1,50.0
77,1212,1,50.0
77,8096,1,50.0
77,1281,2,50.0
78,3461,2,50.0
78,193,2,50.0
78,9110,3,50.0
78,7327,3,50.0
78,8091,2,50.0
78,2964,1,50.0
79,6094,3,50.0
79,8747,3,50.0
79,2023,3,50.0
79,7264,2,50.0
79,9047,3,50.0
79,8185,2,50.0
79,623,2,50.0
80,2011,3,50.0
80,7617,1,50.0
80,3681,3,50.0
80,7474,3,50.0
80,4582,1,50.0
80,757,3,50.0
80,3943,3,50.0
80,2839,3,50.0
80,4925,3,50.0
80,1190,2,50.0
81,4828,2,50.0
81,3833,2,50.0
81,7863,3,50.0
81,5355,2,50.0
81,3236,1,50.0
81,565,2,50.0
81,2862,2,50.0
81,3501,1,50.0
81,2225,1,50.0
81,1128,1,50.0
82,8517,3,50.0
82,2038,1,50.0
82,4626,2,50.0
82,7979,2,50.0
82,6050,2,50.0
82,8060,2,50.0
82,9481,1,50.0
82,3160,1,50.0
83,8914,3,50.0
83,7692,1,50.0
83,5676,3,50.0
83,7507,1,50.0
83,5219,1,50.0
83,8825,3,50.0
83,5906,1,50.0
83,8183,1,50.0
84,6301,3,50.0
84,8993,2,50.0
84,5120,3,50.0
84,1156,3,50.0
84,6779,2,50.0
84,7149,3,50.0
85,1729,3,50.0
85,7293,2,50.0
85,3233,3,50.0
85,8694,2,50.0
85,6506,3,50.0
85,7575,2,50.0
85,3322,2,50.0
85,5420,1,50.0
85,1552,2,50.0
86,5560,2,50.0
86,2010,2,50.0
86,7703,2,50.0
86,4944,1,50.0
86,4224,1,50.0
87,3692,3,50.0
87,8357,3,50.0
87,7480,2,50.0
87,8351,3,50.0
87,9467,3,50.0
87,2014,2,50.0
87,5048,3,50.0
87,9251,3,50.0
87,7038,3,50.0
87,3981,1,50.0
88,1441,3,50.0
88,3639,1,50.0
88,3292,3,50.0
88,9447,1,50.0
88,1932,2,50.0
88,3580,3,50.0
88,4801,1,50.0
88,7620,3,50.0
88,2735,3,50.0
88,3512,3,50.0
89,5130,1,50.0
89,5306,2,50.0
89,1813,1,50.0
89,2854,1,50.0
89,3993,1,50.0
89,5246,2,50.0
89,8994,1,50.0
89,5742,2,50.0
90,4588,3,50.0
90,3371,1,50.0
90,7195,2,50.0
90,5272,3,50.0
90,7773,3,50.0
90,7623,3,50.0
91,4848,1,50.0
91,1361,1,50.0
91,454,3,50.0
91,2725,1,50.0
91,7096,1,50.0
91,3200,2,50.0
92,2224,2,50.0
92,4408,2,50.0
92,6295,1,50.0
92,9838,1,50.0
92,2407,1,50.0
92,2127,1,50.0
92,6998,3,50.0
93,1038,1,50.0
93,1726,1,50.0
93,5719,1,50.0
93,1212,2,50.0
93,3606,3,50.0
93,4260,2,50.0
93,3512,1,50.0
93,5726,1,50.0
93,1343,1,50.0
94,5544,2,50.0
94,1969,1,50.0
94,44,2,50.0
94,2492,2,50.0
94,6146,2,50.0
94,1864,3,50.0
94,9822,2,50.0
94,9204,2,50.0
94,3492,2,50.0
95,2678,3,50.0
95,683,1,50.0
95,6442,3,50.0
95,4545,1,50.0
95,550,1,50.0
96,5308,2,50.0
96,9180,1,50.0
96,2045,1,50.0
96,7212,1,50.0
96,5785,2,50.0
96,1774,2,50.0
96,5146,1,50.0
96,3290,2,50.0
97,3853,1,50.0
97,8810,3,50.0
97,4548,2,50.0
97,6336,3,50.0
97,6768,2,50.0
97,2881,3,50.0
97,9440,2,50.0
97,7974,3,50.0
97,4046,1,50.0
98,4497,3,50.0
98,8875,1,50.0
98,736,1,50.0
98,9402,2,50.0
98,5629,2,50.0
98,1444,2,50.0
98,3620,3,50.0
98,9065,2,50.0
98,9739,3,50.0
98,1930,1,50.0
99,8207,1,50.0
99,9225,2,50.0
99,2918,1,50.0
99,1373,3,50.0
99,4261,1,50.0
100,8690,1,50.0
100,4930,2,50.0
100,6591,1,50.0
100,5770,2,50.0
100,8012,3,50.0
100,8157,2,50.0
101,2808,2,50.0
101,5868,2,50.0
101,1584,3,50.0
101,6464,3,50.0
101,2573,1,50.0
102,4144,1,50.0
102,5593,1,50.0
102,5767,2,50.0
102,6076,2,50.0
102,3898,1,50.0
102,9425,3,50.0
102,6048,2,50.0
102,1745,3,50.0
102,8541,1,50.0
103,4722,1,50.0
103,9674,3,50.0
103,5265,3,50.0
103,283,2,50.0
103,7468,2,50.0
103,7196,3,50.0
103,1606,3,50.0
103,7358,2,50.0
103,1680,1,50.0
103,6868,2,50.0
104,5303,2,50.0
104,5736,2,50.0
104,5523,1,50.0
104,8608,1,50.0
104,1296,2,50.0
104,6423,2,50.0
104,3429,2,50.0
104,4217,3,50.0
104,7861,1,50.0
104,6930,2,50.0
105,8883,3,50.0
105,6343,2,50.0
105,8114,2,50.0
105,8796,2,50.0
105,6857,3,50.0
105,6829,1,50.0
105,5232,2,50.0
106,6529,3,50.0
106,9932,3,50.0
106,5256,2,50.0
106,8073,2,50.0
106,6036,3,50.0
106,6493,3,50.0
106,5474,3,50.0
106,8302,2,50.0
106,9822,2,50.0
107,5209,2,50.0
107,8433,2,50.0
107,2008,1,50.0
107,4624,1,50.0
107,255,2,50.0
107,3033,2,50.0
107,2484,3,50.0
108,2998,1,50.0
108,2962,3,50.0
108,5048,2,50.0
108,6157,1,50.0
108,6654,1,50.0
108,5374,2,50.0
108,5608,1,50.0
108,1921,3,50.0
108,7401,3,50.0
108,866,1,50.0
109,8878,1,50.0
109,1816,2,50.0
109,2997,3,50.0
109,4219,3,50.0
109,8173,2,50.0
109,6414,3,50.0
110,9317,2,50.0
110,3380,1,50.0
110,5785,2,50.0
110,6160,2,50.0
110,4212,1,50.0
110,2161,2,50.0
111,1199,2,50.0
111,9648,2,50.0
111,9125,2,50.0
111,9892,2,50.0
111,1045,2,50.0
111,6113,3,50.0
111,6069,3,50.0
111,7671,1,50.0
111,1057,3,50.0
111,2732,1,50.0
112,7758,1,50.0
112,470,3,50.0
112,2534,3,50.0
112,2235,1,50.0
112,1844,3,50.0
112,8050,1,50.0
112,383,1,50.0
113,6026,2,50.0
113,4712,3,50.0
113,5405,1,50.0
113,2745,2,50.0
113,9229,2,50.0
113,4188,3,50.0
113,741,2,50.0
113,4280,2,50.0
113,6504,2,50.0
113,9061,3,50.0
114,7976,1,50.0
114,7909,2,50.0
114,1674,3,50.0
114,1544,2,50.0
114,8634,1,50.0
114,4993,3,50.0
114,9633,2,50.0
114,5439,1,50.0
114,5207,3,50.0
114,4481,2,50.0
115,3646,1,50.0
115,8759,2,50.0
115,8750,2,50.0
115,5571,3,50.0
115,1095,2,50.0
115,1747,2,50.0
115,1519,2,50.0
115,4716,2,50.0
116,689,3,50.0
116,4949,3,50.0
116,1885,1,50.0
116,5779,1,50.0
116,8986,3,50.0
116,7243,2,50.0
116,9033,2,50.0
116,7608,1,50.0
116,7555,2,50.0
117,3462,2,50.0
117,5387,2,50.0
117,1199,3,50.0
117,9835,2,50.0
117,8897,1,50.0
117,6731,2,50.0
118,2683,1,50.0
118,8718,1,50.0
118,6362,2,50.0
118,634,1,50.0
118,8282,3,50.0
118,1809,1,50.0
119,2706,1,50.0
119,6729,2,50.0
119,2690,3,50.0
119,6823,1,50.0
119,6240,2,50.0
119,2074,2,50.0
119,1990,1,50.0
120,8765,1,50.0
120,9253,1,50.0
120,8645,3,50.0
120,7108,2,50.0
120,353,2,50.0
120,2162,1,50.0
120,8509,2,50.0
120,5765,1,50.0
121,6451,3,50.0
121,9554,2,50.0
121,6905,2,50.0
121,8210,2,50.0
121,8264,3,50.0
121,4958,3,50.0
121,7649,3,50.0
121,4949,2,50.0
121,1062,2,50.0
122,8023,1,50.0
122,8066,3,50.0
122,6967,3,50.0
122,1450,1,50.0
122,5783,1,50.0
122,7111,3,50.0
122,1780,1,50.0
122,5278,2,50.0
122,2960,1,50.0
122,7087,2,50.0
123,1518,3,50.0
123,1579,3,50.0
123,474,2,50.0
123,6455,1,50.0
123,5141,3,50.0
123,6066,3,50.0
124,4509,2,50.0
124,3689,3,50.0
124,7255,3,50.0
124,4264,3,50.0
124,4150,3,50.0
124,4499,1,50.0
124,3358,3,50.0
124,3641,1,50.0
125,78,1,50.0
125,1739,2,50.0
125,2269,2,50.0
125,2817,1,50.0
125,9187,2,50.0
126,8544,3,50.0
126,6259,2,50.0
126,3317,1,50.0
126,7016,3,50.0
126,3400,1,50.0
127,281,1,50.0
127,8712,3,50.0
127,6294,2,50.0
127,7648,3,50.0
127,211,3,50.0
127,8959,2,50.0
128,1273,1,50.0
128,5468,3,50.0
128,8157,1,50.0
128,9960,1,50.0
128,9404,2,50.0
128,1186,2,50.0
128,2511,3,50.0
128,6140,2,50.0
129,9570,3,50.0
129,1037,2,50.0
129,6500,2,50.0
129,297,3,50.0
129,6969,3,50.0
129,9672,3,50.0
129,9285,2,50.0
129,5087,2,50.0
130,8967,1,50.0
130,1736,2,50.0
130,123,1,50.0
130,8238,2,50.0
130,3128,3,50.0
130,3493,3,50.0
130,2918,3,50.0
131,540,1,50.0
131,997,2,50.0
131,4101,2,50.0
131,5346,3,50.0
131,4814,3,50.0
131,6315,2,50.0
131,8808,2,50.0
131,37,3,50.0
132,1303,2,50.0
132,9001,1,50.0
132,4916,1,50.0
132,5081,1,50.0
132,8157,3,50.0
132,4014,1,50.0
132,4004,1,50.0
132,5214,3,50.0
132,2104,3,50.0
133,8998,2,50.0
133,8598,3,50.0
133,1130,1,50.0
133,6956,2,50.0
133,7494,3,50.0
133,6902,2,50.0
134,369,3,50.0
134,8365,1,50.0
134,4975,1,50.0
134,6203,3,50.0
134,6231,2,50.0
134,2003,2,50.0
134,1135,2,50.0
134,4982,3,50.0
135,4448,1,50.0
135,40,3,50.0
135,5491,1,50.0
135,2870,3,50.0
135,8318,2,50.0
135,8393,2,50.0
135,8676,1,50.0
136,516,2,50.0
136,3239,1,50.0
136,9492,1,50.0
136,5508,1,50.0
136,4232,2,50.0
136,6151,1,50.0
136,1370,3,50.0
136,1142,3,50.0
136,1787,1,50.0
136,8988,3,50.0
137,8903,2,50.0
137,1665,1,50.0
137,4883,2,50.0
137,1036,2,50.0
137,1180,1,50.0
137,8816,3,50.0
137,2761,3,50.0
137,6002,2,50.0
137,9018,2,50.0
138,3469,3,50.0
138,9463,3,50.0
138,742,1,50.0
138,2566,2,50.0
138,1839,2,50.0
138,1008,2,50.0
138,7619,3,50.0
138,4220,2,50.0
138,7072,1,50.0
139,4035,1,50.0
139,3430,3,50.0
139,6372,3,50.0
139,4851,3,50.0
139,6066,1,50.0
139,3339,2,50.0
139,7329,2,50.0
140,5052,3,50.0
140,9878,1,50.0
140,5794,1,50.0
140,1075,3,50.0
140,4147,3,50.0
140,6350,1,50.0
140,1044,3,50.0
141,5197,3,50.0
141,8647,3,50.0
141,504,2,50.0
141,8,3,50.0
141,4784,1,50.0
141,8994,3,50.0
142,9037,3,50.0
142,4160,1,50.0
142,3512,1,50.0
142,38,2,50.0
142,3673,2,50.0
142,1350,1,50.0
142,4451,3,50.0
142,8836,3,50.0
143,7702,1,50.0
143,7787,3,50.0
143,1040,1,50.0
143,1493,1,50.0
143,2204,3,50.0
144,2100,2,50.0
144,2992,3,50.0
144,2173,3,50.0
144,7928,2,50.0
144,8993,3,50.0
144,9687,1,50.0
144,7228,2,50.0
144,5685,3,50.0
144,6558,1,50.0
144,8253,3,50.0
145,3568,1,50.0
145,3689,1,50.0
145,8688,3,50.0
145,2148,1,50.0
145,635,1,50.0
145,3303,2,50.0
145,7166,2,50.0
145,5642,1,50.0
145,8306,2,50.0
146,7357,3,50.0
146,1645,3,50.0
146,2285,3,50.0
146,793,1,50.0
146,3497,3,50.0
146,4733,2,50.0
146,3530,1,50.0
146,590,3,50.0
147,4309,2,50.0
147,4469,1,50.0
147,8872,1,50.0
147,8392,1,50.0
147,3126,3,50.0
148,3758,2,50.0
148,833,2,50.0
148,1787,1,50.0
148,6135,2,50.0
148,4067,1,50.0
148,7005,3,50.0
149,9164,2,50.0
149,9318,2,50.0
149,6150,1,50.0
149,4709,1,50.0
149,7018,3,50.0
150,8903,2,50.0
150,2420,2,50.0
150,6215,2,50.0
150,2404,3,50.0
150,2227,1,50.0
150,4549,3,50.0
150,5905,2,50.0
150,7374,3,50.0
150,5261,3,50.0
150,6334,2,50.0
151,3331,2,50.0
151,4887,1,50.0
151,3804,2,50.0
151,6803,3,50.0
151,3947,2,50.0
151,8606,1,50.0
152,2255,2,50.0
152,951,3,50.0
152,3462,1,50.0
152,9303,3,50.0
152,3218,1,50.0
152,9309,3,50.0
152,1307,3,50.0
152,5268,3,50.0
153,5514,1,50.0
153,1056,3,50.0
153,5978,3,50.0
153,1461,2,50.0
153,1935,3,50.0
153,4447,3,50.0
153,7046,3,50.0
153,8092,3,50.0
154,51,3,50.0
154,5936,3,50.0
154,5064,2,50.0
154,1485,1,50.0
154,9511,1,50.0
154,3214,3,50.0
154,9357,2,50.0
154,1155,2,50.0
154,1611,3,50.0
155,6463,3,50.0
155,6799,1,50.0
155,1587,1,50.0
155,2893,3,50.0
155,3243,3,50.0
155,7107,1,50.0
155,9154,3,50.0
155,2312,1,50.0
155,3586,3,50.0
156,3282,3,50.0
156,5404,3,50.0
156,5768,1,50.0
156,5928,3,50.0
156,1513,2,50.0
156,1516,2,50.0
156,8509,1,50.0
156,639,1,50.0
156,5164,1,50.0
156,9965,3,50.0
157,9095,3,50.0
157,2159,3,50.0
157,6092,1,50.0
157,6193,1,50.0
157,766,3,50.0
157,3574,3,50.0
158,2962,1,50.0
158,8854,3,50.0
158,8906,1,50.0
158,9412,1,50.0
158,1303,3,50.0
159,5479,3,50.0
159,1098,2,50.0
159,7890,1,50.0
159,5018,1,50.0
159,8358,1,50.0
159,6027,3,50.0
159,5313,1,50.0
159,1529,1,50.0
159,5823,1,50.0
160,4631,3,50.0
160,4345,3,50.0
160,1808,3,50.0
160,7380,2,50.0
160,1357,3,50.0
160,3780,2,50.0
160,3690,2,50.0
160,6143,3,50.0
160,3010,2,50.0
161,1381,3,50.0
161,4229,2,50.0
161,1162,3,50.0
161,1676,3,50.0
161,8735,1,50.0
161,1237,3,50.0
161,6495,3,50.0
161,6114,2,50.0
161,2711,2,50.0
161,2813,3,50.0
162,37,3,50.0
162,8308,2,50.0
162,4055,1,50.0
162,9365,2,50.0
162,8043,3,50.0
162,3294,3,50.0
163,6074,1,50.0
163,7787,1,50.0
163,4342,3,50.0
163,5782,2,50.0
163,1152,3,50.0
163,9207,2,50.0
163,8151,3,50.0
163,2406,1,50.0
164,7910,3,50.0
164,5747,3,50.0
164,5677,1,50.0
164,3403,2,50.0
164,766,3,50.0
164,3150,3,50.0
165,6822,2,50.0
165,5354,1,50.0
165,4601,1,50.0
165,5562,2,50.0
165,2631,1,50.0
165,2531,3,50.0
165,3456,1,50.0
166,7243,3,50.0
166,6535,2,50.0
166,3026,3,50.0
166,2882,3,50.0
166,9607,3,50.0
166,7648,1,50.0
166,1434,1,50.0
167,9850,1,50.0
167,79,3,50.0
167,9853,1,50.0
167,748,2,50.0
167,9125,2,50.0
167,7506,1,50.0
167,3065,3,50.0
168,7356,1,50.0
168,701,2,50.0
168,5326,1,50.0
168,1402,2,50.0
168,8882,1,50.0
168,8645,3,50.0
169,4732,3,50.0
169,333,2,50.0
169,1458,3,50.0
169,7183,2,50.0
169,5107,1,50.0
170,3611,2,50.0
