57,83126,2025-12-01 12:00:00,Entregado,0
58,41478,2025-12-01 12:00:00,Entregado,0
59,14485,2025-12-01 12:00:00,Entregado,0
60,44219,2025-12-01 12:00:00,Entregado,0
61,7217,2025-12-01 12:00:00,Entregado,0
62,35536,2025-12-01 12:00:00,Entregado,0
63,47006,2025-12-01 12:00:00,Entregado,0
64,30101,2025-12-01 12:00:00,Entregado,0
65,41140,2025-12-01 12:00:00,Entregado,0
66,14080,2025-12-01 12:00:00,Entregado,0
67,95482,2025-12-01 12:00:00,Entregado,0
68,39669,2025-12-01 12:00:00,Entregado,0
69,13724,2025-12-01 12:00:00,Entregado,0
70,15573,2025-12-01 12:00:00,Entregado,0
71,62211,2025-12-01 12:00:00,Entregado,0
72,2796,2025-12-01 12:00:00,Entregado,0
73,97146,2025-12-01 12:00:00,Entregado,0
74,17987,2025-12-01 12:00:00,Entregado,0
75,93707,2025-12-01 12:00:00,Entregado,0
76,22821,2025-12-01 12:00:00,Entregado,0
77,89771,2025-12-01 12:00:00,Entregado,0
78,20922,2025-12-01 12:00:00,Entregado,0
79,12361,2025-12-01 12:00:00,Entregado,0
80,33579,2025-12-01 12:00:00,Entregado,0
81,19318,2025-12-01 12:00:00,Entregado,0
82,66378,2025-12-01 12:00:00,Entregado,0
83,18902,2025-12-01 12:00:00,Entregado,0
84,6098,2025-12-01 12:00:00,Entregado,0
85,19705,2025-12-01 12:00:00,Entregado,0
86,2628,2025-12-01 12:00:00,Entregado,0
87,27112,2025-12-01 12:00:00,Entregado,0
88,88773,2025-12-01 12:00:00,Entregado,0
89,37085,2025-12-01 12:00:00,Entregado,0
90,51965,2025-12-01 12:00:00,Entregado,0
91,26588,2025-12-01 12:00:00,Entregado,0
92,9888,2025-12-01 12:00:00,Entregado,0
93,62730,2025-12-01 12:00:00,Entregado,0
94,79672,2025-12-01 12:00:00,Entregado,0
95,71709,2025-12-01 12:00:00,Entregado,0
96,43480,2025-12-01 12:00:00,Entregado,0
97,68877,2025-12-01 12:00:00,Entregado,0
98,81641,2025-12-01 12:00:00,Entregado,0
99,31798,2025-12-01 12:00:00,Entregado,0
100,40998,2025-12-01 12:00:00,Entregado,0
101,82217,2025-12-01 12:00:00,Entregado,0
102,17735,2025-12-01 12:00:00,Entregado,0
103,74360,2025-12-01 12:00:00,Entregado,0
104,13894,2025-12-01 12:00:00,Entregado,0
105,77394,2025-12-01 12:00:00,Entregado,0
106,9961,2025-12-01 12:00:00,Entregado,0
107,77427,2025-12-01 12:00:00,Entregado,0
108,34423,2025-12-01 12:00:00,Entregado,0
109,19235,2025-12-01 12:00:00,Entregado,0
110,14499,2025-12-01 12:00:00,Entregado,0
111,55613,2025-12-01 12:00:00,Entregado,0
112,82802,2025-12-01 12:00:00,Entregado,0
113,33367,2025-12-01 12:00:00,Entregado,0
114,45365,2025-12-01 12:00:00,Entregado,0
115,83,2025-12-01 12:00:00,Entregado,0
116,64844,2025-12-01 12:00:00,Entregado,0
117,93259,2025-12-01 12:00:00,Entregado,0
118,8303,2025-12-01 12:00:00,Entregado,0
119,57118,2025-12-01 12:00:00,Entregado,0
120,28519,2025-12-01 12:00:00,Entregado,0
121,77587,2025-12-01 12:00:00,Entregado,0
122,60475,2025-12-01 12:00:00,Entregado,0
123,38785,2025-12-01 12:00:00,Entregado,0
124,78095,2025-12-01 12:00:00,Entregado,0
125,96067,2025-12-01 12:00:00,Entregado,0
126,81310,2025-12-01 12:00:00,Entregado,0
127,40334,2025-12-01 12:00:00,Entregado,0
128,51623,2025-12-01 12:00:00,Entregado,0
129,4452,2025-12-01 12:00:00,Entregado,0
130,11117,2025-12-01 12:00:00,Entregado,0
131,33313,2025-12-01 12:00:00,Entregado,0
132,37812,2025-12-01 12:00:00,Entregado,0
133,9563,2025-12-01 12:00:00,Entregado,0
134,98037,2025-12-01 12:00:00,Entregado,0
135,75423,2025-12-01 12:00:00,Entregado,0
136,61882,2025-12-01 12:00:00,Entregado,0
137,12869,2025-12-01 12:00:00,Entregado,0
138,16691,2025-12-01 12:00:00,Entregado,0
139,89579,2025-12-01 12:00:00,Entregado,0
140,45527,2025-12-01 12:00:00,Entregado,0
141,88886,2025-12-01 12:00:00,Entregado,0
142,5813,2025-12-01 12:00:00,Entregado,0
143,70368,2025-12-01 12:00:00,Entregado,0
144,40075,2025-12-01 12:00:00,Entregado,0
145,25380,2025-12-01 12:00:00,Entregado,0
146,5828,2025-12-01 12:00:00,Entregado,0
147,67704,2025-12-01 12:00:00,Entregado,0
148,50653,2025-12-01 12:00:00,Entregado,0
149,44630,2025-12-01 12:00:00,Entregado,0
150,67504,2025-12-01 12:00:00,Entregado,0
151,30436,2025-12-01 12:00:00,Entregado,0
152,35358,2025-12-01 12:00:00,Entregado,0
153,83345,2025-12-01 12:00:00,Entregado,0
154,75476,2025-12-01 12:00:00,Entregado,0
155,71491,2025-12-01 12:00:00,Entregado,0
156,4921,2025-12-01 12:00:00,Entregado,0
157,53178,2025-12-01 12:00:00,Entregado,0
158,12010,2025-12-01 12:00:00,Entregado,0
159,302,2025-12-01 12:00:00,Entregado,0
160,30993,2025-12-01 12:00:00,Entregado,0
161,77478,2025-12-01 12:00:00,Entregado,0
162,37866,2025-12-01 12:00:00,Entregado,0
163,43991,2025-12-01 12:00:00,Entregado,0
164,9977,2025-12-01 12:00:00,Entregado,0
165,91271,2025-12-01 12:00:00,Entregado,0
166,24337,2025-12-01 12:00:00,Entregado,0
167,81651,2025-12-01 12:00:00,Entregado,0
168,5447,2025-12-01 12:00:00,Entregado,0
169,32247,2025-12-01 12:00:00,Entregado,0
170,89699,2025-12-01 12:00:00,Entregado,0
171,63016,2025-12-01 12:00:00,Entregado,0
172,78036,2025-12-01 12:00:00,Entregado,0
173,58656,2025-12-01 12:00:00,Entregado,0
174,19147,2025-12-01 12:00:00,Entregado,0
175,45575,2025-12-01 12:00:00,Entregado,0
176,99746,2025-12-01 12:00:00,Entregado,0
177,20966,2025-12-01 12:00:00,Entregado,0
178,66137,2025-12-01 12:00:00,Entregado,0
179,46429,2025-12-01 12:00:00,Entregado,0
180,40731,2025-12-01 12:00:00,Entregado,0
181,17819,2025-12-01 12:00:00,Entregado,0
182,86997,2025-12-01 12:00:00,Entregado,0
183,310,2025-12-01 12:00:00,Entregado,0
184,18837,2025-12-01 12:00:00,Entregado,0
185,55316,2025-12-01 12:00:00,Entregado,0
186,56582,2025-12-01 12:00:00,Entregado,0
187,1263,2025-12-01 12:00:00,Entregado,0
188,71126,2025-12-01 12:00:00,Entregado,0
189,18839,2025-12-01 12:00:00,Entregado,0
190,29637,2025-12-01 12:00:00,Entregado,0
191,21563,2025-12-01 12:00:00,Entregado,0
192,38414,2025-12-01 12:00:00,Entregado,0
193,6504,2025-12-01 12:00:00,Entregado,0
194,54441,2025-12-01 12:00:00,Entregado,0
195,63742,2025-12-01 12:00:00,Entregado,0
196,7702,2025-12-01 12:00:00,Entregado,0
197,57001,2025-12-01 12:00:00,Entregado,0
198,29978,2025-12-01 12:00:00,Entregado,0
199,22754,2025-12-01 12:00:00,Entregado,0
200,58843,2025-12-01 12:00:00,Entregado,0
201,70692,2025-12-01 12:00:00,Entregado,0
202,10905,2025-12-01 12:00:00,Entregado,0
203,60728,2025-12-01 12:00:00,Entregado,0
204,60086,2025-12-01 12:00:00,Entregado,0
205,8892,2025-12-01 12:00:00,Entregado,0
206,37378,2025-12-01 12:00:00,Entregado,0
207,76673,2025-12-01 12:00:00,Entregado,0
208,24503,2025-12-01 12:00:00,Entregado,0
209,59236,2025-12-01 12:00:00,Entregado,0
210,74559,2025-12-01 12:00:00,Entregado,0
211,49962,2025-12-01 12:00:00,Entregado,0
212,7452,2025-12-01 12:00:00,Entregado,0
213,764,2025-12-01 12:00:00,Entregado,0
214,31458,2025-12-01 12:00:00,Entregado,0
215,69655,2025-12-01 12:00:00,Entregado,0
216,82709,2025-12-01 12:00:00,Entregado,0
217,30972,2025-12-01 12:00:00,Entregado,0
218,41389,2025-12-01 12:00:00,Entregado,0
219,9631,2025-12-01 12:00:00,Entregado,0
220,51887,2025-12-01 12:00:00,Entregado,0
221,42510,2025-12-01 12:00:00,Entregado,0
222,24694,2025-12-01 12:00:00,Entregado,0
223,54516,2025-12-01 12:00:00,Entregado,0
224,31672,2025-12-01 12:00:00,Entregado,0
225,70633,2025-12-01 12:00:00,Entregado,0
226,75268,2025-12-01 12:00:00,Entregado,0
227,45218,2025-12-01 12:00:00,Entregado,0
228,14582,2025-12-01 12:00:00,Entregado,0
229,18383,2025-12-01 12:00:00,Entregado,0
230,98980,2025-12-01 12:00:00,Entregado,0
231,50126,2025-12-01 12:00:00,Entregado,0
232,30440,2025-12-01 12:00:00,Entregado,0
233,86082,2025-12-01 12:00:00,Entregado,0
234,52329,2025-12-01 12:00:00,Entregado,0
235,86712,2025-12-01 12:00:00,Entregado,0
236,21785,2025-12-01 12:00:00,Entregado,0
237,84760,2025-12-01 12:00:00,Entregado,0
238,367,2025-12-01 12:00:00,Entregado,0
239,95131,2025-12-01 12:00:00,Entregado,0
240,93402,2025-12-01 12:00:00,Entregado,0
241,79323,2025-12-01 12:00:00,Entregado,0
242,31777,2025-12-01 12:00:00,Entregado,0
243,73173,2025-12-01 12:00:00,Entregado,0
244,39130,2025-12-01 12:00:00,Entregado,0
245,39012,2025-12-01 12:00:00,Entregado,0
246,27739,2025-12-01 12:00:00,Entregado,0
247,91455,2025-12-01 12:00:00,Entregado,0
248,16559,2025-12-01 12:00:00,Entregado,0
249,14183,2025-12-01 12:00:00,Entregado,0
250,51155,2025-12-01 12:00:00,Entregado,0
251,43379,2025-12-01 12:00:00,Entregado,0
252,4145,2025-12-01 12:00:00,Entregado,0
253,82709,2025-12-01 12:00:00,Entregado,0
254,40790,2025-12-01 12:00:00,Entregado,0
255,34146,2025-12-01 12:00:00,Entregado,0
256,35155,2025-12-01 12:00:00,Entregado,0
257,5662,2025-12-01 12:00:00,Entregado,0
258,71166,2025-12-01 12:00:00,Entregado,0
259,81871,2025-12-01 12:00:00,Entregado,0
260,7345,2025-12-01 12:00:00,Entregado,0
261,28778,2025-12-01 12:00:00,Entregado,0
262,95255,2025-12-01 12:00:00,Entregado,0
263,99920,2025-12-01 12:00:00,Entregado,0
264,28639,2025-12-01 12:00:00,Entregado,0
265,76263,2025-12-01 12:00:00,Entregado,0
266,84231,2025-12-01 12:00:00,Entregado,0
267,75098,2025-12-01 12:00:00,Entregado,0
268,47987,2025-12-01 12:00:00,Entregado,0
269,32412,2025-12-01 12:00:00,Entregado,0
270,1463,2025-12-01 12:00:00,Entregado,0
271,66412,2025-12-01 12:00:00,Entregado,0
272,76865,2025-12-01 12:00:00,Entregado,0
273,32156,2025-12-01 12:00:00,Entregado,0
274,47098,2025-12-01 12:00:00,Entregado,0
275,46398,2025-12-01 12:00:00,Entregado,0
276,31475,2025-12-01 12:00:00,Entregado,0
277,27612,2025-12-01 12:00:00,Entregado,0
278,64170,2025-12-01 12:00:00,Entregado,0
279,78983,2025-12-01 12:00:00,Entregado,0
280,4731,2025-12-01 12:00:00,Entregado,0
281,5706,2025-12-01 12:00:00,Entregado,0
282,47906,2025-12-01 12:00:00,Entregado,0
283,78888,2025-12-01 12:00:00,Entregado,0
284,27982,2025-12-01 12:00:00,Entregado,0
285,30453,2025-12-01 12:00:00,Entregado,0
286,92243,2025-12-01 12:00:00,Entregado,0
287,56931,2025-12-01 12:00:00,Entregado,0
288,43014,2025-12-01 12:00:00,Entregado,0
289,69236,2025-12-01 12:00:00,Entregado,0
290,6856,2025-12-01 12:00:00,Entregado,0
291,58573,2025-12-01 12:00:00,Entregado,0
292,90606,2025-12-01 12:00:00,Entregado,0
293,13572,2025-12-01 12:00:00,Entregado,0
294,16377,2025-12-01 12:00:00,Entregado,0
295,53491,2025-12-01 12:00:00,Entregado,0
296,19298,2025-12-01 12:00:00,Entregado,0
297,51588,2025-12-01 12:00:00,Entregado,0
298,56114,2025-12-01 12:00:00,Entregado,0
299,92875,2025-12-01 12:00:00,Entregado,0
300,66502,2025-12-01 12:00:00,Entregado,0
301,24456,2025-12-01 12:00:00,Entregado,0
302,61506,2025-12-01 12:00:00,Entregado,0
303,1308,2025-12-01 12:00:00,Entregado,0
304,70968,2025-12-01 12:00:00,Entregado,0
305,93805,2025-12-01 12:00:00,Entregado,0
306,72,2025-12-01 12:00:00,Entregado,0
307,71584,2025-12-01 12:00:00,Entregado,0
308,70326,2025-12-01 12:00:00,Entregado,0
309,25552,2025-12-01 12:00:00,Entregado,0
310,8874,2025-12-01 12:00:00,Entregado,0
311,53786,2025-12-01 12:00:00,Entregado,0
312,37642,2025-12-01 12:00:00,Entregado,0
313,79558,2025-12-01 12:00:00,Entregado,0
314,94694,2025-12-01 12:00:00,Entregado,0
315,85035,2025-12-01 12:00:00,Entregado,0
316,63721,2025-12-01 12:00:00,Entregado,0
317,99761,2025-12-01 12:00:00,Entregado,0
318,52857,2025-12-01 12:00:00,Entregado,0
319,51074,2025-12-01 12:00:00,Entregado,0
320,15848,2025-12-01 12:00:00,Entregado,0
321,6223,2025-12-01 12:00:00,Entregado,0
322,38145,2025-12-01 12:00:00,Entregado,0
323,86568,2025-12-01 12:00:00,Entregado,0
324,92784,2025-12-01 12:00:00,Entregado,0
325,17043,2025-12-01 12:00:00,Entregado,0
326,52694,2025-12-01 12:00:00,Entregado,0
327,34173,2025-12-01 12:00:00,Entregado,0
328,23955,2025-12-01 12:00:00,Entregado,0
329,86614,2025-12-01 12:00:00,Entregado,0
330,67781,2025-12-01 12:00:00,Entregado,0
331,9675,2025-12-01 12:00:00,Entregado,0
332,49410,2025-12-01 12:00:00,Entregado,0
333,40610,2025-12-01 12:00:00,Entregado,0
334,97599,2025-12-01 12:00:00,Entregado,0
335,23539,2025-12-01 12:00:00,Entregado,0
336,63134,2025-12-01 12:00:00,Entregado,0
337,432,2025-12-01 12:00:00,Entregado,0
338,93430,2025-12-01 12:00:00,Entregado,0
339,14123,2025-12-01 12:00:00,Entregado,0
340,53898,2025-12-01 12:00:00,Entregado,0
341,32494,2025-12-01 12:00:00,Entregado,0
342,82400,2025-12-01 12:00:00,Entregado,0
343,1253,2025-12-01 12:00:00,Entregado,0
344,76969,2025-12-01 12:00:00,Entregado,0
345,47418,2025-12-01 12:00:00,Entregado,0
346,57826,2025-12-01 12:00:00,Entregado,0
347,12672,2025-12-01 12:00:00,Entregado,0
348,55042,2025-12-01 12:00:00,Entregado,0
349,19927,2025-12-01 12:00:00,Entregado,0
350,78369,2025-12-01 12:00:00,Entregado,0
351,11902,2025-12-01 12:00:00,Entregado,0
352,99300,2025-12-01 12:00:00,Entregado,0
353,65097,2025-12-01 12:00:00,Entregado,0
354,25002,2025-12-01 12:00:00,Entregado,0
355,72223,2025-12-01 12:00:00,Entregado,0
356,59037,2025-12-01 12:00:00,Entregado,0
357,43845,2025-12-01 12:00:00,Entregado,0
358,98291,2025-12-01 12:00:00,Entregado,0
359,51107,2025-12-01 12:00:00,Entregado,0
360,23122,2025-12-01 12:00:00,Entregado,0
361,45700,2025-12-01 12:00:00,Entregado,0
362,38882,2025-12-01 12:00:00,Entregado,0
363,98672,2025-12-01 12:00:00,Entregado,0
364,83653,2025-12-01 12:00:00,Entregado,0
365,63321,2025-12-01 12:00:00,Entregado,0
366,83188,2025-12-01 12:00:00,Entregado,0
367,93761,2025-12-01 12:00:00,Entregado,0
368,39346,2025-12-01 12:00:00,Entregado,0
369,72895,2025-12-01 12:00:00,Entregado,0
370,35682,2025-12-01 12:00:00,Entregado,0
371,39896,2025-12-01 12:00:00,Entregado,0
372,26506,2025-12-01 12:00:00,Entregado,0
373,46817,2025-12-01 12:00:00,Entregado,0
374,14051,2025-12-01 12:00:00,Entregado,0
375,34991,2025-12-01 12:00:00,Entregado,0
376,40620,2025-12-01 12:00:00,Entregado,0
377,2268,2025-12-01 12:00:00,Entregado,0
378,56600,2025-12-01 12:00:00,Entregado,0
379,68411,2025-12-01 12:00:00,Entregado,0
380,35389,2025-12-01 12:00:00,Entregado,0
381,66005,2025-12-01 12:00:00,Entregado,0
382,28056,2025-12-01 12:00:00,Entregado,0
383,38020,2025-12-01 12:00:00,Entregado,0
384,42726,2025-12-01 12:00:00,Entregado,0
385,44754,2025-12-01 12:00:00,Entregado,0
386,80950,2025-12-01 12:00:00,Entregado,0
387,17566,2025-12-01 12:00:00,Entregado,0
388,96467,2025-12-01 12:00:00,Entregado,0
389,63054,2025-12-01 12:00:00,Entregado,0
390,65932,2025-12-01 12:00:00,Entregado,0
391,97957,2025-12-01 12:00:00,Entregado,0
392,55660,2025-12-01 12:00:00,Entregado,0
393,72261,2025-12-01 12:00:00,Entregado,0
394,60358,2025-12-01 12:00:00,Entregado,0
395,60721,2025-12-01 12:00:00,Entregado,0
396,23868,2025-12-01 12:00:00,Entregado,0
397,91635,2025-12-01 12:00:00,Entregado,0
398,72597,2025-12-01 12:00:00,Entregado,0
399,46844,2025-12-01 12:00:00,Entregado,0
400,82481,2025-12-01 12:00:00,Entregado,0
401,34372,2025-12-01 12:00:00,Entregado,0
402,13196,2025-12-01 12:00:00,Entregado,0
403,9589,2025-12-01 12:00:00,Entregado,0
404,97522,2025-12-01 12:00:00,Entregado,0
405,32120,2025-12-01 12:00:00,Entregado,0
406,69575,2025-12-01 12:00:00,Entregado,0
407,55027,2025-12-01 12:00:00,Entregado,0
408,69941,2025-12-01 12:00:00,Entregado,0
409,90071,2025-12-01 12:00:00,Entregado,0
410,56038,2025-12-01 12:00:00,Entregado,0
411,46990,2025-12-01 12:00:00,Entregado,0
412,30964,2025-12-01 12:00:00,Entregado,0
413,75941,2025-12-01 12:00:00,Entregado,0
414,66092,2025-12-01 12:00:00,Entregado,0
415,93805,2025-12-01 12:00:00,Entregado,0
416,38724,2025-12-01 12:00:00,Entregado,0
417,22200,2025-12-01 12:00:00,Entregado,0
418,87756,2025-12-01 12:00:00,Entregado,0
419,31943,2025-12-01 12:00:00,Entregado,0
420,606,2025-12-01 12:00:00,Entregado,0
421,21748,2025-12-01 12:00:00,Entregado,0
422,28249,2025-12-01 12:00:00,Entregado,0
423,48529,2025-12-01 12:00:00,Entregado,0
424,19123,2025-12-01 12:00:00,Entregado,0
425,62262,2025-12-01 12:00:00,Entregado,0
426,48295,2025-12-01 12:00:00,Entregado,0
427,76106,2025-12-01 12:00:00,Entregado,0
428,86203,2025-12-01 12:00:00,Entregado,0
429,6912,2025-12-01 12:00:00,Entregado,0
430,46079,2025-12-01 12:00:00,Entregado,0
431,75711,2025-12-01 12:00:00,Entregado,0
432,21851,2025-12-01 12:00:00,Entregado,0
433,31943,2025-12-01 12:00:00,Entregado,0
434,87437,2025-12-01 12:00:00,Entregado,0
435,38173,2025-12-01 12:00:00,Entregado,0
436,23009,2025-12-01 12:00:00,Entregado,0
437,22888,2025-12-01 12:00:00,Entregado,0
438,32651,2025-12-01 12:00:00,Entregado,0
439,95712,2025-12-01 12:00:00,Entregado,0
440,5259,2025-12-01 12:00:00,Entregado,0
441,50515,2025-12-01 12:00:00,Entregado,0
442,39385,2025-12-01 12:00:00,Entregado,0
443,6285,2025-12-01 12:00:00,Entregado,0
444,75973,2025-12-01 12:00:00,Entregado,0
445,95943,2025-12-01 12:00:00,Entregado,0
446,46050,2025-12-01 12:00:00,Entregado,0
447,40047,2025-12-01 12:00:00,Entregado,0
448,20919,2025-12-01 12:00:00,Entregado,0
449,41346,2025-12-01 12:00:00,Entregado,0
450,37788,2025-12-01 12:00:00,Entregado,0
451,22692,2025-12-01 12:00:00,Entregado,0
452,95726,2025-12-01 12:00:00,Entregado,0
453,95586,2025-12-01 12:00:00,Entregado,0
454,50549,2025-12-01 12:00:00,Entregado,0
455,52332,2025-12-01 12:00:00,Entregado,0
456,98363,2025-12-01 12:00:00,Entregado,0
457,90067,2025-12-01 12:00:00,Entregado,0
458,14313,2025-12-01 12:00:00,Entregado,0
459,23024,2025-12-01 12:00:00,Entregado,0
460,47121,2025-12-01 12:00:00,Entregado,0
461,32137,2025-12-01 12:00:00,Entregado,0
462,60326,2025-12-01 12:00:00,Entregado,0
463,72446,2025-12-01 12:00:00,Entregado,0
464,21669,2025-12-01 12:00:00,Entregado,0
465,79779,2025-12-01 12:00:00,Entregado,0
466,73842,2025-12-01 12:00:00,Entregado,0
467,91359,2025-12-01 12:00:00,Entregado,0
468,76330,2025-12-01 12:00:00,Entregado,0
469,26162,2025-12-01 12:00:00,Entregado,0
470,58369,2025-12-01 12:00:00,Entregado,0
471,24671,2025-12-01 12:00:00,Entregado,0
472,58380,2025-12-01 12:00:00,Entregado,0
473,17154,2025-12-01 12:00:00,Entregado,0
474,4760,2025-12-01 12:00:00,Entregado,0
475,33488,2025-12-01 12:00:00,Entregado,0
476,38399,2025-12-01 12:00:00,Entregado,0
477,34622,2025-12-01 12:00:00,Entregado,0
478,32962,2025-12-01 12:00:00,Entregado,0
479,75911,2025-12-01 12:00:00,Entregado,0
480,56128,2025-12-01 12:00:00,Entregado,0
481,87012,2025-12-01 12:00:00,Entregado,0
482,89556,2025-12-01 12:00:00,Entregado,0
483,37355,2025-12-01 12:00:00,Entregado,0
484,80898,2025-12-01 12:00:00,Entregado,0
485,49273,2025-12-01 12:00:00,Entregado,0
486,38376,2025-12-01 12:00:00,Entregado,0
487,6213,2025-12-01 12:00:00,Entregado,0
488,85930,2025-12-01 12:00:00,Entregado,0
489,3153,2025-12-01 12:00:00,Entregado,0
490,4475,2025-12-01 12:00:00,Entregado,0
491,22418,2025-12-01 12:00:00,Entregado,0
492,20399,2025-12-01 12:00:00,Entregado,0
493,41578,2025-12-01 12:00:00,Entregado,0
494,17547,2025-12-01 12:00:00,Entregado,0
495,60795,2025-12-01 12:00:00,Entregado,0
496,47882,2025-12-01 12:00:00,Entregado,0
497,11637,2025-12-01 12:00:00,Entregado,0
498,29346,2025-12-01 12:00:00,Entregado,0
499,98901,2025-12-01 12:00:00,Entregado,0
500,85554,2025-12-01 12:00:00,Entregado,0
501,11968,2025-12-01 12:00:00,Entregado,0
502,96792,2025-12-01 12:00:00,Entregado,0
503,73919,2025-12-01 12:00:00,Entregado,0
504,13739,2025-12-01 12:00:00,Entregado,0
505,12695,2025-12-01 12:00:00,Entregado,0
506,39140,2025-12-01 12:00:00,Entregado,0
507,29553,2025-12-01 12:00:00,Entregado,0
508,43516,2025-12-01 12:00:00,Entregado,0
509,8569,2025-12-01 12:00:00,Entregado,0
510,38057,2025-12-01 12:00:00,Entregado,0
511,1694,2025-12-01 12:00:00,Entregado,0
512,75136,2025-12-01 12:00:00,Entregado,0
513,50047,2025-12-01 12:00:00,Entregado,0
514,33435,2025-12-01 12:00:00,Entregado,0
515,91498,2025-12-01 12:00:00,Entregado,0
516,83060,2025-12-01 12:00:00,Entregado,0
517,21971,2025-12-01 12:00:00,Entregado,0
518,944,2025-12-01 12:00:00,Entregado,0
519,54557,2025-12-01 12:00:00,Entregado,0
520,25809,2025-12-01 12:00:00,Entregado,0
521,43006,2025-12-01 12:00:00,Entregado,0
522,81113,2025-12-01 12:00:00,Entregado,0
523,50576,2025-12-01 12:00:00,Entregado,0
524,91983,2025-12-01 12:00:00,Entregado,0
525,80979,2025-12-01 12:00:00,Entregado,0
526,20570,2025-12-01 12:00:00,Entregado,0
527,72549,2025-12-01 12:00:00,Entregado,0
528,95832,2025-12-01 12:00:00,Entregado,0
529,83772,2025-12-01 12:00:00,Entregado,0
530,37684,2025-12-01 12:00:00,Entregado,0
531,66679,2025-12-01 12:00:00,Entregado,0
532,98392,2025-12-01 12:00:00,Entregado,0
533,6998,2025-12-01 12:00:00,Entregado,0
534,90519,2025-12-01 12:00:00,Entregado,0
535,47025,2025-12-01 12:00:00,Entregado,0
536,87814,2025-12-01 12:00:00,Entregado,0
537,54337,2025-12-01 12:00:00,Entregado,0
538,18532,2025-12-01 12:00:00,Entregado,0
539,26199,2025-12-01 12:00:00,Entregado,0
540,14410,2025-12-01 12:00:00,Entregado,0
541,74622,2025-12-01 12:00:00,Entregado,0
542,18545,2025-12-01 12:00:00,Entregado,0
543,75922,2025-12-01 12:00:00,Entregado,0
544,79658,2025-12-01 12:00:00,Entregado,0
545,26131,2025-12-01 12:00:00,Entregado,0
546,51485,2025-12-01 12:00:00,Entregado,0
547,75038,2025-12-01 12:00:00,Entregado,0
548,26225,2025-12-01 12:00:00,Entregado,0
549,64846,2025-12-01 12:00:00,Entregado,0
550,75441,2025-12-01 12:00:00,Entregado,0
551,94201,2025-12-01 12:00:00,Entregado,0
552,92174,2025-12-01 12:00:00,Entregado,0
553,47162,2025-12-01 12:00:00,Entregado,0
554,80311,2025-12-01 12:00:00,Entregado,0
555,9508,2025-12-01 12:00:00,Entregado,0
556,69844,2025-12-01 12:00:00,Entregado,0
557,7076,2025-12-01 12:00:00,Entregado,0
558,39240,2025-12-01 12:00:00,Entregado,0
559,99093,2025-12-01 12:00:00,Entregado,0
560,35963,2025-12-01 12:00:00,Entregado,0
